class,attribute,visibility,name,getter,index,internal,nullness,n
java.beans.PropertyDescriptor,method,public,setWriteMethod(Ljava/lang/reflect/Method;)V,false,0,false,NON_NULL,2
javax.swing.JPopupMenu,method,public,setVisible(Z)V,false,0,false,NON_NULL,88
javax.annotation.processing.Messager,method,public,printMessage(Ljavax/tools/Diagnostic$Kind;Ljava/lang/CharSequence;Ljavax/lang/model/element/Element;)V,false,0,false,UNKNOWN,4
java.lang.Long,method,public,rotateLeft(JI)J,false,1,false,NON_NULL,138
java.util.ArrayList,method,public,addAll(Ljava/util/Collection;)Z,false,0,false,NON_NULL,4
java.rmi.registry.LocateRegistry,method,public,getRegistry(Ljava/lang/String;ILjava/rmi/server/RMIClientSocketFactory;)Ljava/rmi/registry/Registry;,false,0,false,UNKNOWN,1
java.util.concurrent.ConcurrentMap,method,public,replace(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,false,1,false,NULL,2
java.net.ServerSocket,method,public,setReceiveBufferSize(I)V,false,0,false,NON_NULL,5
java.nio.channels.DatagramChannel,method,public,bind(Ljava/net/SocketAddress;)Ljava/nio/channels/DatagramChannel;,false,0,false,NON_NULL,2
java.nio.file.Files,method,public,copy(Ljava/io/InputStream;Ljava/nio/file/Path;[Ljava/nio/file/CopyOption;)J,false,1,false,NON_NULL,5
java.lang.ClassLoader,method,protected,defineClass(Ljava/lang/String;[BII)Ljava/lang/Class;,false,1,false,NON_NULL,9
java.util.concurrent.ConcurrentHashMap,method,public,compute(Ljava/lang/Object;Ljava/util/function/BiFunction;)Ljava/lang/Object;,false,0,false,UNKNOWN,36
java.util.BitSet,method,public,clear(II)V,false,1,false,NON_NULL,12
java.io.PrintStream,method,public,print(Ljava/lang/String;)V,false,0,false,UNKNOWN,29
java.lang.Long,method,public,parseLong(Ljava/lang/String;)J,false,0,false,NON_NULL,52
java.lang.ClassNotFoundException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,4
java.util.Collections,method,public,unmodifiableSet(Ljava/util/Set;)Ljava/util/Set;,false,0,false,NON_NULL,321
javax.net.ServerSocketFactory,method,public,createServerSocket(IILjava/net/InetAddress;)Ljava/net/ServerSocket;,false,1,false,NON_NULL,5
java.nio.file.Path,method,public,equals(Ljava/lang/Object;)Z,false,0,false,NON_NULL,1
java.util.function.BiPredicate,method,public,test(Ljava/lang/Object;Ljava/lang/Object;)Z,false,1,false,UNKNOWN,6
java.util.PriorityQueue,method,public,<init>(ILjava/util/Comparator;)V,false,0,false,NON_NULL,17
java.lang.ProcessBuilder,method,public,redirectErrorStream(Z)Ljava/lang/ProcessBuilder;,false,0,false,NON_NULL,39
java.math.BigInteger,method,public,<init>(Ljava/lang/String;I)V,false,0,false,UNKNOWN,6
java.util.Collections,method,public,reverse(Ljava/util/List;)V,false,0,false,NON_NULL,10
java.util.concurrent.TimeoutException,method,public,<init>(Ljava/lang/String;)V,false,0,false,NON_NULL,13
java.util.HashMap,method,public,<init>(IF)V,false,1,false,NON_NULL,76
java.lang.reflect.Method,method,public,invoke(Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;,false,1,false,NULL,11
java.io.File,method,public,setExecutable(Z)Z,false,0,false,NON_NULL,8
java.util.concurrent.ThreadPoolExecutor,method,public,setKeepAliveTime(JLjava/util/concurrent/TimeUnit;)V,false,0,false,NON_NULL,5
javax.swing.JLabel,method,public,setText(Ljava/lang/String;)V,false,0,false,NON_NULL,22
java.util.Spliterators,method,public,iterator(Ljava/util/Spliterator$OfInt;)Ljava/util/PrimitiveIterator$OfInt;,false,0,false,NON_NULL,12
javax.tools.JavaCompiler$CompilationTask,method,public,setProcessors(Ljava/lang/Iterable;)V,false,0,false,UNKNOWN,1
java.util.concurrent.atomic.AtomicLongFieldUpdater,method,public,lazySet(Ljava/lang/Object;J)V,false,1,false,NON_NULL,12
java.util.Arrays,method,public,copyOfRange([ZII)[Z,false,0,false,UNKNOWN,12
java.lang.Character,method,public,getType(I)I,false,0,false,NON_NULL,3
java.net.URLConnection,method,public,getHeaderField(Ljava/lang/String;)Ljava/lang/String;,false,0,false,NON_NULL,3
javax.xml.stream.XMLStreamWriter,method,public,writeEmptyElement(Ljava/lang/String;Ljava/lang/String;)V,false,1,false,UNKNOWN,2
java.lang.StringIndexOutOfBoundsException,method,public,<init>(Ljava/lang/String;)V,false,0,false,NON_NULL,36
java.lang.reflect.Field,method,public,getAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,false,0,false,UNKNOWN,16
java.util.concurrent.CompletableFuture,method,public,thenAcceptBothAsync(Ljava/util/concurrent/CompletionStage;Ljava/util/function/BiConsumer;Ljava/util/concurrent/Executor;)Ljava/util/concurrent/CompletableFuture;,false,1,false,UNKNOWN,10
java.lang.Float,method,public,floatToRawIntBits(F)I,false,0,false,NON_NULL,16
javax.swing.JProgressBar,method,public,setMaximum(I)V,false,0,false,NON_NULL,33
java.awt.Image,method,public,getScaledInstance(III)Ljava/awt/Image;,false,0,false,NON_NULL,7
java.lang.StringBuilder,method,public,append(Ljava/lang/String;)Ljava/lang/StringBuilder;,false,0,false,NULL,33
java.lang.String,method,public,format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;,false,2,false,UNKNOWN,58
java.util.concurrent.ScheduledThreadPoolExecutor,method,public,<init>(ILjava/util/concurrent/ThreadFactory;)V,false,1,false,NON_NULL,2
java.nio.file.Files,method,public,newInputStream(Ljava/nio/file/Path;[Ljava/nio/file/OpenOption;)Ljava/io/InputStream;,false,0,false,UNKNOWN,20
java.io.File,method,public,equals(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,79
java.lang.System,method,public,arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V,false,4,false,NON_NULL,1662
java.lang.StringBuffer,method,public,append([CII)Ljava/lang/StringBuffer;,false,0,false,UNKNOWN,6
java.lang.ThreadGroup,method,public,<init>(Ljava/lang/String;)V,false,0,false,NON_NULL,4
java.util.Optional,method,public,ofNullable(Ljava/lang/Object;)Ljava/util/Optional;,false,-1,false,UNKNOWN,2340
java.awt.image.ConvolveOp,method,public,filter(Ljava/awt/image/BufferedImage;Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;,false,-1,false,UNKNOWN,1
java.nio.file.Files,method,public,newBufferedWriter(Ljava/nio/file/Path;Ljava/nio/charset/Charset;[Ljava/nio/file/OpenOption;)Ljava/io/BufferedWriter;,false,-1,false,NON_NULL,10
java.lang.reflect.Array,method,public,get(Ljava/lang/Object;I)Ljava/lang/Object;,false,-1,false,UNKNOWN,1
java.nio.file.spi.FileSystemProvider,method,public,newFileChannel(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/FileChannel;,false,-1,false,UNKNOWN,2
java.nio.charset.CharsetEncoder,method,public,onMalformedInput(Ljava/nio/charset/CodingErrorAction;)Ljava/nio/charset/CharsetEncoder;,false,-1,false,UNKNOWN,28
java.time.OffsetDateTime,method,public,from(Ljava/time/temporal/TemporalAccessor;)Ljava/time/OffsetDateTime;,false,-1,false,UNKNOWN,4
java.util.Locale,method,public,toString()Ljava/lang/String;,false,-1,false,UNKNOWN,9
java.lang.management.ManagementFactory,method,public,getOperatingSystemMXBean()Ljava/lang/management/OperatingSystemMXBean;,false,-1,false,NON_NULL,3
java.util.Deque,method,public,element()Ljava/lang/Object;,false,-1,false,NON_NULL,32
java.util.Collections,method,public,singletonList(Ljava/lang/Object;)Ljava/util/List;,false,-1,false,UNKNOWN,3
java.io.File,method,public,createTempFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,false,-1,false,UNKNOWN,34
java.nio.ByteBuffer,method,public,allocate(I)Ljava/nio/ByteBuffer;,false,-1,false,UNKNOWN,625
java.lang.Class,method,public,newInstance()Ljava/lang/Object;,false,-1,false,UNKNOWN,89
java.util.LinkedList,method,public,removeLast()Ljava/lang/Object;,false,-1,false,UNKNOWN,3
java.nio.charset.CharsetDecoder,method,public,decode(Ljava/nio/ByteBuffer;)Ljava/nio/CharBuffer;,false,-1,false,UNKNOWN,12
javax.tools.JavaFileObject,method,public,getKind()Ljavax/tools/JavaFileObject$Kind;,false,-1,false,UNKNOWN,3
java.lang.management.ManagementFactory,method,public,getPlatformMXBeans(Ljava/lang/Class;)Ljava/util/List;,false,-1,false,UNKNOWN,5
java.math.BigInteger,method,public,mod(Ljava/math/BigInteger;)Ljava/math/BigInteger;,false,-1,false,UNKNOWN,3
java.math.BigDecimal,method,public,valueOf(D)Ljava/math/BigDecimal;,false,-1,false,UNKNOWN,3
java.nio.file.attribute.PosixFileAttributeView,method,public,readAttributes()Ljava/nio/file/attribute/PosixFileAttributes;,false,-1,false,UNKNOWN,14
java.net.Proxy,method,public,address()Ljava/net/SocketAddress;,false,-1,false,UNKNOWN,6
java.net.URI,method,public,getHost()Ljava/lang/String;,true,-1,false,NON_NULL,2
java.math.BigInteger,method,public,multiply(Ljava/math/BigInteger;)Ljava/math/BigInteger;,false,-1,false,UNKNOWN,51
javax.xml.xpath.XPath,method,public,evaluate(Ljava/lang/String;Ljava/lang/Object;Ljavax/xml/namespace/QName;)Ljava/lang/Object;,false,-1,false,UNKNOWN,10
javax.naming.ldap.LdapName,method,public,getRdns()Ljava/util/List;,true,-1,false,UNKNOWN,4
java.io.File,method,public,getParent()Ljava/lang/String;,false,-1,false,NON_NULL,6
java.time.format.DateTimeFormatterBuilder,method,public,appendLiteral(C)Ljava/time/format/DateTimeFormatterBuilder;,false,-1,false,UNKNOWN,65
java.util.Iterator,method,public,next()Ljava/lang/Object;,false,-1,false,NON_NULL,575
java.security.ProtectionDomain,method,public,getCodeSource()Ljava/security/CodeSource;,false,-1,false,UNKNOWN,18
java.lang.Class,method,public,getEnumConstants()[Ljava/lang/Object;,true,-1,false,UNKNOWN,126
java.lang.Class,method,public,newInstance()Ljava/lang/Object;,false,-1,false,NON_NULL,3
java.util.concurrent.ThreadFactory,method,public,newThread(Ljava/lang/Runnable;)Ljava/lang/Thread;,false,-1,false,UNKNOWN,88
java.net.InetSocketAddress,method,public,getAddress()Ljava/net/InetAddress;,false,-1,false,NON_NULL,10
java.nio.file.Files,method,public,newDirectoryStream(Ljava/nio/file/Path;)Ljava/nio/file/DirectoryStream;,false,-1,false,UNKNOWN,7
java.util.HashMap,method,public,entrySet()Ljava/util/Set;,true,-1,false,UNKNOWN,12
javax.net.ssl.SSLSession,method,public,getPeerCertificateChain()[Ljavax/security/cert/X509Certificate;,false,-1,false,NON_NULL,2
java.util.logging.Level,method,public,getName()Ljava/lang/String;,true,-1,false,UNKNOWN,2
java.lang.String,method,public,toLowerCase(Ljava/util/Locale;)Ljava/lang/String;,false,-1,false,UNKNOWN,261
java.time.LocalDateTime,method,public,now()Ljava/time/LocalDateTime;,false,-1,false,UNKNOWN,238
java.lang.reflect.Field,method,public,getAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,false,-1,false,NON_NULL,7
java.util.NavigableMap,method,public,tailMap(Ljava/lang/Object;Z)Ljava/util/NavigableMap;,false,-1,false,UNKNOWN,152
java.util.Base64,method,public,getDecoder()Ljava/util/Base64$Decoder;,false,-1,false,UNKNOWN,30
java.lang.Integer,method,public,valueOf(Ljava/lang/String;)Ljava/lang/Integer;,false,-1,false,NON_NULL,2
java.lang.reflect.Proxy,method,public,getInvocationHandler(Ljava/lang/Object;)Ljava/lang/reflect/InvocationHandler;,false,-1,false,UNKNOWN,14
javax.annotation.processing.Filer,method,public,createResource(Ljavax/tools/JavaFileManager$Location;Ljava/lang/CharSequence;Ljava/lang/CharSequence;[Ljavax/lang/model/element/Element;)Ljavax/tools/FileObject;,false,-1,false,UNKNOWN,8
java.nio.channels.FileChannel,method,public,open(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/FileChannel;,false,-1,false,UNKNOWN,2
java.util.EnumMap,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,NON_NULL,10
java.time.Duration,method,public,minusHours(J)Ljava/time/Duration;,false,-1,false,UNKNOWN,15
java.lang.Runtime,method,public,exec(Ljava/lang/String;)Ljava/lang/Process;,false,-1,false,UNKNOWN,18
javax.swing.JTable,method,public,getColumnModel()Ljavax/swing/table/TableColumnModel;,true,-1,false,UNKNOWN,55
java.math.BigDecimal,method,public,toString()Ljava/lang/String;,false,-1,false,UNKNOWN,11
java.lang.reflect.WildcardType,method,public,getLowerBounds()[Ljava/lang/reflect/Type;,false,-1,false,UNKNOWN,98
javax.swing.AbstractButton,method,public,getAction()Ljavax/swing/Action;,true,-1,false,UNKNOWN,11
java.util.Arrays,method,public,copyOfRange([BII)[B,false,-1,false,UNKNOWN,20
java.util.function.BiFunction,method,public,apply(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,UNKNOWN,71
java.lang.Class,method,public,getResource(Ljava/lang/String;)Ljava/net/URL;,false,-1,false,NON_NULL,11
java.lang.ProcessBuilder,method,public,command()Ljava/util/List;,true,-1,false,NON_NULL,5
java.beans.BeanInfo,method,public,getPropertyDescriptors()[Ljava/beans/PropertyDescriptor;,false,-1,false,UNKNOWN,23
java.util.stream.Collector,method,public,accumulator()Ljava/util/function/BiConsumer;,false,-1,false,UNKNOWN,10
javax.annotation.processing.Filer,method,public,createSourceFile(Ljava/lang/CharSequence;[Ljavax/lang/model/element/Element;)Ljavax/tools/JavaFileObject;,false,-1,false,UNKNOWN,19
java.sql.Connection,method,public,createStatement()Ljava/sql/Statement;,false,-1,false,UNKNOWN,105
java.lang.Float,method,public,valueOf(Ljava/lang/String;)Ljava/lang/Float;,false,-1,false,UNKNOWN,9
java.text.Normalizer,method,public,normalize(Ljava/lang/CharSequence;Ljava/text/Normalizer$Form;)Ljava/lang/String;,false,-1,false,UNKNOWN,6
java.lang.management.ThreadMXBean,method,public,getAllThreadIds()[J,false,-1,false,UNKNOWN,5
javax.swing.DefaultCellEditor,method,public,getCellEditorValue()Ljava/lang/Object;,false,-1,false,NON_NULL,11
org.w3c.dom.NodeList,method,public,item(I)Lorg/w3c/dom/Node;,false,-1,false,NON_NULL,18
java.lang.ProcessBuilder,method,public,command()Ljava/util/List;,true,-1,false,UNKNOWN,10
java.nio.channels.NetworkChannel,method,public,getOption(Ljava/net/SocketOption;)Ljava/lang/Object;,false,-1,false,UNKNOWN,12
java.util.concurrent.atomic.AtomicReferenceArray,method,public,get(I)Ljava/lang/Object;,false,-1,false,UNKNOWN,225
java.lang.Throwable,method,public,getMessage()Ljava/lang/String;,false,-1,false,NON_NULL,8
java.nio.file.Path,method,public,resolve(Ljava/lang/String;)Ljava/nio/file/Path;,false,-1,false,UNKNOWN,153
java.lang.Class,method,public,getDeclaringClass()Ljava/lang/Class;,false,-1,false,UNKNOWN,2
java.awt.Component,method,public,getTreeLock()Ljava/lang/Object;,false,-1,false,UNKNOWN,11
java.time.ZonedDateTime,method,public,withMinute(I)Ljava/time/ZonedDateTime;,false,-1,false,UNKNOWN,1
java.lang.Class,method,public,getDeclaredFields()[Ljava/lang/reflect/Field;,false,-1,false,NON_NULL,1
java.awt.GraphicsDevice,method,public,getDisplayMode()Ljava/awt/DisplayMode;,false,-1,false,UNKNOWN,2
java.beans.PropertyChangeEvent,method,public,getPropertyName()Ljava/lang/String;,true,-1,false,UNKNOWN,55
java.util.logging.LogRecord,method,public,getThrown()Ljava/lang/Throwable;,true,-1,false,UNKNOWN,8
java.security.cert.X509Certificate,method,public,getIssuerAlternativeNames()Ljava/util/Collection;,false,-1,false,NON_NULL,1
java.util.regex.Pattern,method,public,compile(Ljava/lang/String;I)Ljava/util/regex/Pattern;,false,-1,false,UNKNOWN,135
javax.security.cert.X509Certificate,method,public,getSubjectDN()Ljava/security/Principal;,false,-1,false,UNKNOWN,2
java.beans.BeanInfo,method,public,getPropertyDescriptors()[Ljava/beans/PropertyDescriptor;,false,-1,false,NON_NULL,1
javax.net.ssl.SSLContext,method,public,getSocketFactory()Ljavax/net/ssl/SSLSocketFactory;,false,-1,false,UNKNOWN,26
javax.swing.JDialog,method,public,getRootPane()Ljavax/swing/JRootPane;,true,-1,false,UNKNOWN,66
javax.net.ssl.SSLContext,method,public,getDefaultSSLParameters()Ljavax/net/ssl/SSLParameters;,false,-1,false,UNKNOWN,4
java.util.Locale,method,public,getCountry()Ljava/lang/String;,false,-1,false,UNKNOWN,57
java.lang.StringBuilder,method,public,toString()Ljava/lang/String;,false,-1,false,NON_NULL,45
javax.xml.xpath.XPathFactory,method,public,newXPath()Ljavax/xml/xpath/XPath;,false,-1,false,UNKNOWN,24
java.lang.management.ManagementFactory,method,public,getClassLoadingMXBean()Ljava/lang/management/ClassLoadingMXBean;,false,-1,false,UNKNOWN,1
javax.swing.UIManager,method,public,getInstalledLookAndFeels()[Ljavax/swing/UIManager$LookAndFeelInfo;,false,-1,false,UNKNOWN,11
javax.xml.xpath.XPathFactory,method,public,newInstance()Ljavax/xml/xpath/XPathFactory;,false,-1,false,UNKNOWN,34
java.nio.charset.Charset,method,public,availableCharsets()Ljava/util/SortedMap;,false,-1,false,UNKNOWN,1
java.lang.ref.ReferenceQueue,method,public,remove()Ljava/lang/ref/Reference;,false,-1,false,NON_NULL,4
java.net.URI,method,public,create(Ljava/lang/String;)Ljava/net/URI;,false,-1,false,NON_NULL,32
java.util.Properties,method,public,stringPropertyNames()Ljava/util/Set;,false,-1,false,UNKNOWN,53
java.lang.Process,method,public,getInputStream()Ljava/io/InputStream;,false,-1,false,NON_NULL,5
java.io.StringWriter,method,public,getBuffer()Ljava/lang/StringBuffer;,false,-1,false,UNKNOWN,17
javax.tools.Diagnostic,method,public,getSource()Ljava/lang/Object;,false,-1,false,NON_NULL,1
java.awt.Point,method,public,getLocation()Ljava/awt/Point;,false,-1,false,UNKNOWN,44
java.lang.Class,method,public,getAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,false,-1,false,NON_NULL,45
java.lang.StringBuilder,method,public,toString()Ljava/lang/String;,false,-1,false,UNKNOWN,1158
java.net.URI,method,public,getQuery()Ljava/lang/String;,true,-1,false,UNKNOWN,86
java.nio.file.Files,method,public,newBufferedReader(Ljava/nio/file/Path;Ljava/nio/charset/Charset;)Ljava/io/BufferedReader;,false,-1,false,NON_NULL,5
java.util.Calendar,method,public,getInstance(Ljava/util/TimeZone;)Ljava/util/Calendar;,false,-1,false,UNKNOWN,47
java.time.format.DateTimeFormatterBuilder,method,public,optionalEnd()Ljava/time/format/DateTimeFormatterBuilder;,false,-1,false,UNKNOWN,20
java.nio.file.Files,method,public,getFileAttributeView(Ljava/nio/file/Path;Ljava/lang/Class;[Ljava/nio/file/LinkOption;)Ljava/nio/file/attribute/FileAttributeView;,false,-1,false,NON_NULL,26
java.lang.Long,method,public,toString(JI)Ljava/lang/String;,false,-1,false,UNKNOWN,1
java.math.BigInteger,method,public,min(Ljava/math/BigInteger;)Ljava/math/BigInteger;,false,-1,false,UNKNOWN,15
java.util.Collection,method,public,toArray()[Ljava/lang/Object;,false,-1,false,UNKNOWN,153
java.util.EnumSet,method,public,noneOf(Ljava/lang/Class;)Ljava/util/EnumSet;,false,-1,false,UNKNOWN,34
javax.net.ssl.SSLContext,method,public,getInstance(Ljava/lang/String;)Ljavax/net/ssl/SSLContext;,false,-1,false,UNKNOWN,63
java.lang.invoke.SerializedLambda,method,public,getFunctionalInterfaceMethodSignature()Ljava/lang/String;,true,-1,false,UNKNOWN,10
java.sql.Connection,method,public,prepareCall(Ljava/lang/String;II)Ljava/sql/CallableStatement;,false,-1,false,UNKNOWN,18
java.lang.Class,method,public,getProtectionDomain()Ljava/security/ProtectionDomain;,false,-1,false,NON_NULL,6
java.util.Formatter,method,public,format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;)Ljava/util/Formatter;,false,-1,false,UNKNOWN,2
java.net.Socket,method,public,getInetAddress()Ljava/net/InetAddress;,false,-1,false,UNKNOWN,10
java.util.NavigableMap,method,public,ceilingEntry(Ljava/lang/Object;)Ljava/util/Map$Entry;,false,-1,false,NON_NULL,15
java.nio.file.Path,method,public,toAbsolutePath()Ljava/nio/file/Path;,false,-1,false,UNKNOWN,22
java.util.Currency,method,public,getInstance(Ljava/lang/String;)Ljava/util/Currency;,false,-1,false,UNKNOWN,3
java.math.BigDecimal,method,public,valueOf(J)Ljava/math/BigDecimal;,false,-1,false,UNKNOWN,3
java.lang.System,method,public,getProperty(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,UNKNOWN,96
java.lang.reflect.InvocationTargetException,method,public,getCause()Ljava/lang/Throwable;,false,-1,false,UNKNOWN,3
java.nio.file.Path,method,public,getParent()Ljava/nio/file/Path;,false,-1,false,UNKNOWN,21
java.security.MessageDigest,method,public,digest()[B,false,-1,false,UNKNOWN,11
java.nio.file.Files,method,public,find(Ljava/nio/file/Path;ILjava/util/function/BiPredicate;[Ljava/nio/file/FileVisitOption;)Ljava/util/stream/Stream;,false,-1,false,UNKNOWN,1
java.nio.file.attribute.BasicFileAttributes,method,public,lastAccessTime()Ljava/nio/file/attribute/FileTime;,false,-1,false,UNKNOWN,4
java.text.DateFormatSymbols,method,public,getZoneStrings()[[Ljava/lang/String;,true,-1,false,UNKNOWN,3
java.util.regex.Matcher,method,public,replaceFirst(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,UNKNOWN,4
java.util.StringTokenizer,method,public,nextToken()Ljava/lang/String;,false,-1,false,UNKNOWN,19
javax.swing.JTree,method,public,getModel()Ljavax/swing/tree/TreeModel;,false,-1,false,NON_NULL,11
javax.tools.JavaFileManager,method,public,getClassLoader(Ljavax/tools/JavaFileManager$Location;)Ljava/lang/ClassLoader;,false,-1,false,UNKNOWN,6
java.time.ZonedDateTime,method,public,withMonth(I)Ljava/time/ZonedDateTime;,false,-1,false,UNKNOWN,1
java.util.Collection,method,public,spliterator()Ljava/util/Spliterator;,false,-1,false,UNKNOWN,3
java.lang.ThreadLocal,method,public,get()Ljava/lang/Object;,false,-1,false,NON_NULL,68
java.util.stream.DoubleStream,method,public,toArray()[D,false,-1,false,UNKNOWN,12
java.security.cert.X509Certificate,method,public,getIssuerX500Principal()Ljavax/security/auth/x500/X500Principal;,true,-1,false,UNKNOWN,1
java.io.File,method,public,listFiles(Ljava/io/FilenameFilter;)[Ljava/io/File;,false,-1,false,NON_NULL,10
java.util.stream.IntStream,method,public,of([I)Ljava/util/stream/IntStream;,false,-1,false,UNKNOWN,3
java.util.concurrent.Future,method,public,get(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;,false,-1,false,UNKNOWN,10
java.lang.Class,method,public,getConstructors()[Ljava/lang/reflect/Constructor;,false,-1,false,UNKNOWN,11
java.time.ZonedDateTime,method,public,getZone()Ljava/time/ZoneId;,true,-1,false,NON_NULL,1
javax.lang.model.element.TypeElement,method,public,getEnclosingElement()Ljavax/lang/model/element/Element;,false,-1,false,UNKNOWN,1
javax.tools.FileObject,method,public,openWriter()Ljava/io/Writer;,false,-1,false,NON_NULL,2
java.util.Calendar,method,public,getTime()Ljava/util/Date;,true,-1,false,NON_NULL,27
java.time.ZonedDateTime,method,public,withHour(I)Ljava/time/ZonedDateTime;,false,-1,false,UNKNOWN,1
java.lang.String,method,public,toUpperCase()Ljava/lang/String;,false,-1,false,UNKNOWN,43
java.util.regex.Matcher,method,public,replaceFirst(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,NON_NULL,2
javax.swing.UIManager,method,public,getString(Ljava/lang/Object;)Ljava/lang/String;,false,-1,false,NON_NULL,11
java.io.File,method,public,list(Ljava/io/FilenameFilter;)[Ljava/lang/String;,false,-1,false,NON_NULL,7
java.awt.Component,method,public,getParent()Ljava/awt/Container;,true,-1,false,NON_NULL,44
java.util.stream.IntStream,method,public,skip(J)Ljava/util/stream/IntStream;,false,-1,false,UNKNOWN,2
java.nio.ByteBuffer,method,public,putShort(S)Ljava/nio/ByteBuffer;,false,-1,false,UNKNOWN,20
java.util.stream.LongStream,method,public,max()Ljava/util/OptionalLong;,false,-1,false,UNKNOWN,4
javax.net.ssl.SSLSocket,method,public,getSupportedProtocols()[Ljava/lang/String;,false,-1,false,UNKNOWN,3
java.util.AbstractQueue,method,public,remove()Ljava/lang/Object;,false,-1,false,UNKNOWN,3
java.lang.reflect.Method,method,public,getAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,false,-1,false,UNKNOWN,47
java.awt.Component,method,public,getComponentAt(II)Ljava/awt/Component;,false,-1,false,UNKNOWN,22
java.util.stream.IntStream,method,public,min()Ljava/util/OptionalInt;,false,-1,false,UNKNOWN,10
java.util.TreeMap,method,public,entrySet()Ljava/util/Set;,true,-1,false,UNKNOWN,14
java.net.JarURLConnection,method,public,getJarFileURL()Ljava/net/URL;,true,-1,false,UNKNOWN,1
java.lang.Class,method,public,getEnclosingClass()Ljava/lang/Class;,false,-1,false,UNKNOWN,3
java.util.concurrent.ConcurrentHashMap,method,public,values()Ljava/util/Collection;,true,-1,false,UNKNOWN,27
java.nio.file.attribute.BasicFileAttributes,method,public,creationTime()Ljava/nio/file/attribute/FileTime;,false,-1,false,UNKNOWN,4
java.util.zip.ZipFile,method,public,getInputStream(Ljava/util/zip/ZipEntry;)Ljava/io/InputStream;,false,-1,false,NON_NULL,45
java.net.URLConnection,method,public,getOutputStream()Ljava/io/OutputStream;,false,-1,false,UNKNOWN,5
java.sql.DriverManager,method,public,getConnection(Ljava/lang/String;)Ljava/sql/Connection;,false,-1,false,NON_NULL,3
java.util.EnumMap,method,public,keySet()Ljava/util/Set;,false,-1,false,UNKNOWN,27
java.lang.Thread,method,public,getAllStackTraces()Ljava/util/Map;,false,-1,false,UNKNOWN,7
java.util.logging.LogRecord,method,public,getLevel()Ljava/util/logging/Level;,true,-1,false,UNKNOWN,29
java.lang.reflect.Method,method,public,getReturnType()Ljava/lang/Class;,true,-1,false,UNKNOWN,5
java.util.LinkedHashMap,method,public,keySet()Ljava/util/Set;,false,-1,false,UNKNOWN,22
org.w3c.dom.Element,method,public,getTagName()Ljava/lang/String;,false,-1,false,UNKNOWN,43
java.sql.Connection,method,public,prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement;,false,-1,false,UNKNOWN,59
java.util.EnumSet,method,public,allOf(Ljava/lang/Class;)Ljava/util/EnumSet;,false,-1,false,UNKNOWN,107
java.sql.ResultSetMetaData,method,public,getColumnLabel(I)Ljava/lang/String;,false,-1,false,UNKNOWN,4
java.net.Authenticator,method,protected,getRequestingURL()Ljava/net/URL;,true,-1,false,UNKNOWN,1
javax.xml.validation.Schema,method,public,newValidator()Ljavax/xml/validation/Validator;,false,-1,false,UNKNOWN,9
java.math.RoundingMode,method,public,values()[Ljava/math/RoundingMode;,false,-1,false,UNKNOWN,60
java.util.concurrent.Executors,method,public,newFixedThreadPool(ILjava/util/concurrent/ThreadFactory;)Ljava/util/concurrent/ExecutorService;,false,-1,false,UNKNOWN,5
java.net.URI,method,public,getScheme()Ljava/lang/String;,true,-1,false,NON_NULL,2
java.nio.file.Files,method,public,createDirectories(Ljava/nio/file/Path;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/file/Path;,false,-1,false,UNKNOWN,3
javax.net.ssl.X509KeyManager,method,public,getServerAliases(Ljava/lang/String;[Ljava/security/Principal;)[Ljava/lang/String;,false,-1,false,NON_NULL,6
java.util.stream.BaseStream,method,public,iterator()Ljava/util/Iterator;,false,-1,false,UNKNOWN,29
javax.xml.stream.XMLInputFactory,method,public,newInstance()Ljavax/xml/stream/XMLInputFactory;,false,-1,false,UNKNOWN,14
