"","rootClass","class","name","getter","use","index","nullness.jaif","nullness.actual","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"133","com.google.common.cache.CacheBuilder","com.google.common.cache.CacheBuilder","valueEquivalence(Lcom/google/common/base/Equivalence;)",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"134","com.google.common.cache.CacheBuilder","com.google.common.cache.CacheBuilder","weigher(Lcom/google/common/cache/Weigher;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"135","com.google.common.cache.CacheBuilderSpec","com.google.common.cache.CacheBuilderSpec","parse(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,7,7,0,0,"NonNull"
"136","com.google.common.cache.CacheLoader","com.google.common.cache.CacheLoader","reload(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"137","com.google.common.cache.CacheLoader","com.google.common.cache.CacheLoader","reload(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",1,"Unknown","NonNull",0,1,1,2,0,0,"NonNull"
"138","com.google.common.cache.CacheLoader$FunctionToCacheLoader","com.google.common.cache.CacheLoader$FunctionToCacheLoader","<init>(Lcom/google/common/base/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"139","com.google.common.cache.CacheLoader$SupplierToCacheLoader","com.google.common.cache.CacheLoader$SupplierToCacheLoader","<init>(Lcom/google/common/base/Supplier;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"140","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","<init>(Lcom/google/common/cache/CacheBuilder;Lcom/google/common/cache/CacheLoader;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"141","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","get(Ljava/lang/Object;Lcom/google/common/cache/CacheLoader;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"142","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","getAll(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"143","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","getAllPresent(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"144","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","getIfPresent(Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"145","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","invalidateAll(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"146","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","reclaimValue(Lcom/google/common/cache/LocalCache$ValueReference;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"147","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","refresh(Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"148","com.google.common.cache.LocalCache","com.google.common.cache.LocalCache","removeIf(Ljava/util/function/BiPredicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"149","com.google.common.cache.LocalCache$HashIterator","com.google.common.cache.LocalCache$HashIterator","<init>(Lcom/google/common/cache/LocalCache;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"150","com.google.common.cache.LocalCache$LoadingValueReference","com.google.common.cache.LocalCache$LoadingValueReference","compute(Ljava/lang/Object;Ljava/util/function/BiFunction;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"151","com.google.common.cache.LocalCache$LoadingValueReference","com.google.common.cache.LocalCache$LoadingValueReference","loadFuture(Ljava/lang/Object;Lcom/google/common/cache/CacheLoader;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"152","com.google.common.cache.LocalCache$LocalLoadingCache","com.google.common.cache.LocalCache$LocalLoadingCache","<init>(Lcom/google/common/cache/CacheBuilder;Lcom/google/common/cache/CacheLoader;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"153","com.google.common.cache.LocalCache$ManualSerializationProxy","com.google.common.cache.LocalCache$ManualSerializationProxy","<init>(Lcom/google/common/cache/LocalCache;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"154","com.google.common.cache.LocalCache$ManualSerializationProxy","com.google.common.cache.LocalCache$ManualSerializationProxy","recreateCacheBuilder()",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"155","com.google.common.cache.LocalCache$Segment","com.google.common.cache.LocalCache$Segment","<init>(Lcom/google/common/cache/LocalCache;IJLcom/google/common/cache/AbstractCache$StatsCounter;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"156","com.google.common.cache.LocalCache$Segment","com.google.common.cache.LocalCache$Segment","<init>(Lcom/google/common/cache/LocalCache;IJLcom/google/common/cache/AbstractCache$StatsCounter;)",FALSE,"parameter",3,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"157","com.google.common.cache.LocalCache$Segment","com.google.common.cache.LocalCache$Segment","get(Ljava/lang/Object;ILcom/google/common/cache/CacheLoader;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"158","com.google.common.cache.LocalCache$Segment","com.google.common.cache.LocalCache$Segment","get(Ljava/lang/Object;ILcom/google/common/cache/CacheLoader;)",FALSE,"parameter",2,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"159","com.google.common.cache.LocalCache$Segment","com.google.common.cache.LocalCache$Segment","getAndRecordStats(Ljava/lang/Object;ILcom/google/common/cache/LocalCache$LoadingValueReference;Lcom/google/common/util/concurrent/ListenableFuture;)",FALSE,"parameter",2,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"160","com.google.common.cache.LocalCache$Segment","com.google.common.cache.LocalCache$Segment","reclaimValue(Ljava/lang/Object;ILcom/google/common/cache/LocalCache$ValueReference;)",FALSE,"parameter",2,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"161","com.google.common.cache.Striped64","com.google.common.cache.Striped64","retryUpdate(J[IZ)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"162","com.google.common.collect.AbstractBiMap","com.google.common.collect.AbstractBiMap","access$100(Lcom/google/common/collect/AbstractBiMap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"163","com.google.common.collect.AbstractBiMap","com.google.common.collect.AbstractBiMap","access$200(Lcom/google/common/collect/AbstractBiMap;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"164","com.google.common.collect.AbstractBiMap","com.google.common.collect.AbstractBiMap","access$500(Lcom/google/common/collect/AbstractBiMap;Ljava/lang/Object;ZLjava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"165","com.google.common.collect.AbstractBiMap","com.google.common.collect.AbstractBiMap","access$600(Lcom/google/common/collect/AbstractBiMap;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"166","com.google.common.collect.AbstractBiMap","com.google.common.collect.AbstractBiMap","setDelegates(Ljava/util/Map;Ljava/util/Map;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"167","com.google.common.collect.AbstractBiMap","com.google.common.collect.AbstractBiMap","setDelegates(Ljava/util/Map;Ljava/util/Map;)",FALSE,"parameter",1,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"168","com.google.common.collect.AbstractMapBasedMultimap","com.google.common.collect.AbstractMapBasedMultimap","<init>(Ljava/util/Map;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"169","com.google.common.collect.AbstractMapBasedMultimap","com.google.common.collect.AbstractMapBasedMultimap","access$000(Lcom/google/common/collect/AbstractMapBasedMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,5,5,0,0,"NonNull"
"170","com.google.common.collect.AbstractMapBasedMultimap","com.google.common.collect.AbstractMapBasedMultimap","access$200(Lcom/google/common/collect/AbstractMapBasedMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,10,10,0,0,"NonNull"
"171","com.google.common.collect.AbstractMapBasedMultimap","com.google.common.collect.AbstractMapBasedMultimap","access$202(Lcom/google/common/collect/AbstractMapBasedMultimap;I)",FALSE,"parameter",0,"Unknown","NonNull",0,0,10,10,0,0,"NonNull"
"172","com.google.common.collect.AbstractMapBasedMultimap","com.google.common.collect.AbstractMapBasedMultimap","access$208(Lcom/google/common/collect/AbstractMapBasedMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"173","com.google.common.collect.AbstractMapBasedMultimap","com.google.common.collect.AbstractMapBasedMultimap","access$210(Lcom/google/common/collect/AbstractMapBasedMultimap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,4,4,0,0,"NonNull"
"174","com.google.common.collect.AbstractMapBasedMultimap","com.google.common.collect.AbstractMapBasedMultimap","setMap(Ljava/util/Map;)",FALSE,"parameter",0,"NonNull","NonNull",0,3,6,9,0,0,"NonNull"
"175","com.google.common.collect.AbstractMapBasedMultimap$AsMap","com.google.common.collect.AbstractMapBasedMultimap$AsMap","wrapEntry(Ljava/util/Map$Entry;)",FALSE,"parameter",0,"NonNull","NonNull",0,7,0,7,0,0,"NonNull"
"176","com.google.common.collect.AbstractMapBasedMultimap$WrappedCollection","com.google.common.collect.AbstractMapBasedMultimap$WrappedCollection","<init>(Lcom/google/common/collect/AbstractMapBasedMultimap;Ljava/lang/Object;Ljava/util/Collection;Lcom/google/common/collect/AbstractMapBasedMultimap$WrappedCollection;)",FALSE,"parameter",3,"Unknown","Nullable",2,0,2,4,2,0.5,"Nullable"
"177","com.google.common.collect.AbstractMapBasedMultimap$WrappedCollection$WrappedIterator","com.google.common.collect.AbstractMapBasedMultimap$WrappedCollection$WrappedIterator","<init>(Lcom/google/common/collect/AbstractMapBasedMultimap$WrappedCollection;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,1,2,0,0,"NonNull"
"178","com.google.common.collect.AbstractMapBasedMultimap$WrappedList$WrappedListIterator","com.google.common.collect.AbstractMapBasedMultimap$WrappedList$WrappedListIterator","<init>(Lcom/google/common/collect/AbstractMapBasedMultimap$WrappedList;I)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"179","com.google.common.collect.AbstractMapBasedMultiset","com.google.common.collect.AbstractMapBasedMultiset","<init>(Ljava/util/Map;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,2,4,0,0,"NonNull"
"180","com.google.common.collect.AbstractMapBasedMultiset","com.google.common.collect.AbstractMapBasedMultiset","access$000(Lcom/google/common/collect/AbstractMapBasedMultiset;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"181","com.google.common.collect.AbstractMapBasedMultiset","com.google.common.collect.AbstractMapBasedMultiset","access$100(Lcom/google/common/collect/AbstractMapBasedMultiset;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"182","com.google.common.collect.AbstractSortedMultiset","com.google.common.collect.AbstractSortedMultiset","<init>(Ljava/util/Comparator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"183","com.google.common.collect.ArrayListMultimap","com.google.common.collect.ArrayListMultimap","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,24,24,0,0,"NonNull"
"184","com.google.common.collect.ArrayTable","com.google.common.collect.ArrayTable","access$000(Lcom/google/common/collect/ArrayTable;I)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"185","com.google.common.collect.ArrayTable","com.google.common.collect.ArrayTable","access$100(Lcom/google/common/collect/ArrayTable;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"186","com.google.common.collect.ArrayTable","com.google.common.collect.ArrayTable","access$200(Lcom/google/common/collect/ArrayTable;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"187","com.google.common.collect.ArrayTable","com.google.common.collect.ArrayTable","access$300(Lcom/google/common/collect/ArrayTable;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"188","com.google.common.collect.ArrayTable","com.google.common.collect.ArrayTable","access$600(Lcom/google/common/collect/ArrayTable;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"189","com.google.common.collect.ArrayTable","com.google.common.collect.ArrayTable","access$800(Lcom/google/common/collect/ArrayTable;I)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"190","com.google.common.collect.ByFunctionOrdering","com.google.common.collect.ByFunctionOrdering","<init>(Lcom/google/common/base/Function;Lcom/google/common/collect/Ordering;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"191","com.google.common.collect.ByFunctionOrdering","com.google.common.collect.ByFunctionOrdering","<init>(Lcom/google/common/base/Function;Lcom/google/common/collect/Ordering;)",FALSE,"parameter",1,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"192","com.google.common.collect.CartesianList","com.google.common.collect.CartesianList","<init>(Lcom/google/common/collect/ImmutableList;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"193","com.google.common.collect.CartesianList","com.google.common.collect.CartesianList","access$000(Lcom/google/common/collect/CartesianList;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"194","com.google.common.collect.CartesianList","com.google.common.collect.CartesianList","access$100(Lcom/google/common/collect/CartesianList;II)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"195","com.google.common.collect.CartesianList","com.google.common.collect.CartesianList","create(Ljava/util/List;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"196","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableBiMap(Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"197","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableBiMap(Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"198","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableMap(Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"199","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableMap(Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"200","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableRangeMap(Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"201","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableRangeMap(Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"202","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableSortedMap(Ljava/util/Comparator;Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"203","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableSortedMap(Ljava/util/Comparator;Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"204","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableSortedMap(Ljava/util/Comparator;Ljava/util/function/Function;Ljava/util/function/Function;)",FALSE,"parameter",2,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"205","com.google.common.collect.CollectCollectors","com.google.common.collect.CollectCollectors","toImmutableSortedSet(Ljava/util/Comparator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"206","com.google.common.collect.CollectPreconditions","com.google.common.collect.CollectPreconditions","checkEntryNotNull(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,3,10,13,0,0,"NonNull"
"207","com.google.common.collect.CollectPreconditions","com.google.common.collect.CollectPreconditions","checkEntryNotNull(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull","NonNull",0,1,12,13,0,0,"NonNull"
"208","com.google.common.collect.CollectSpliterators","com.google.common.collect.CollectSpliterators","filter(Ljava/util/Spliterator;Ljava/util/function/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"209","com.google.common.collect.CollectSpliterators","com.google.common.collect.CollectSpliterators","filter(Ljava/util/Spliterator;Ljava/util/function/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"210","com.google.common.collect.CollectSpliterators","com.google.common.collect.CollectSpliterators","flatMap(Ljava/util/Spliterator;Ljava/util/function/Function;IJ)",FALSE,"parameter",0,"NonNull","NonNull",0,1,5,6,0,0,"NonNull"
"211","com.google.common.collect.CollectSpliterators","com.google.common.collect.CollectSpliterators","flatMap(Ljava/util/Spliterator;Ljava/util/function/Function;IJ)",FALSE,"parameter",1,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"212","com.google.common.collect.CollectSpliterators","com.google.common.collect.CollectSpliterators","indexed(IILjava/util/function/IntFunction;Ljava/util/Comparator;)",FALSE,"parameter",3,"NonNull","Nullable",0,0,1,1,0,0,"NonNull"
"213","com.google.common.collect.CollectSpliterators","com.google.common.collect.CollectSpliterators","map(Ljava/util/Spliterator;Ljava/util/function/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,18,19,0,0,"NonNull"
"214","com.google.common.collect.CollectSpliterators","com.google.common.collect.CollectSpliterators","map(Ljava/util/Spliterator;Ljava/util/function/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,19,19,0,0,"NonNull"
"215","com.google.common.collect.Collections2","com.google.common.collect.Collections2","containsAllImpl(Ljava/util/Collection;Ljava/util/Collection;)",FALSE,"parameter",0,"NonNull","NonNull",0,3,1,4,0,0,"NonNull"
"216","com.google.common.collect.Collections2","com.google.common.collect.Collections2","containsAllImpl(Ljava/util/Collection;Ljava/util/Collection;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"217","com.google.common.collect.Collections2","com.google.common.collect.Collections2","filter(Ljava/util/Collection;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"218","com.google.common.collect.Collections2","com.google.common.collect.Collections2","filter(Ljava/util/Collection;Lcom/google/common/base/Predicate;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
