"","rootClass","class","name","getter","use","index","nullness.actual","nullness.definition","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"1832","com.google.common.io.CharStreams","com.google.common.io.CharStreams","readLines(Ljava/lang/Readable;Lcom/google/common/io/LineProcessor;)",FALSE,"parameter",0,"NonNull","NonNull",0,5,1,6,0,0,"NonNull"
"1833","com.google.common.io.CharStreams","com.google.common.io.CharStreams","readLines(Ljava/lang/Readable;Lcom/google/common/io/LineProcessor;)",FALSE,"parameter",1,"NonNull","NonNull",0,6,0,6,0,0,"NonNull"
"1834","com.google.common.io.CharStreams","com.google.common.io.CharStreams","toString(Ljava/lang/Readable;)",FALSE,"parameter",0,"NonNull","Unknown",0,11,2,13,0,0,"NonNull"
"1835","com.google.common.io.Closer","com.google.common.io.Closer","register(Ljava/io/Closeable;)",FALSE,"parameter",0,"Nullable","Nullable",0,2,27,29,0,0,"NonNull"
"1836","com.google.common.io.Closer","com.google.common.io.Closer","rethrow(Ljava/lang/Throwable;)",FALSE,"parameter",0,"NonNull","NonNull",0,25,0,25,0,0,"NonNull"
"1837","com.google.common.io.Closer$Suppressor","com.google.common.io.Closer$LoggingSuppressor","suppress(Ljava/io/Closeable;Ljava/lang/Throwable;Ljava/lang/Throwable;)",FALSE,"parameter",0,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1838","com.google.common.io.Closer$Suppressor","com.google.common.io.Closer$LoggingSuppressor","suppress(Ljava/io/Closeable;Ljava/lang/Throwable;Ljava/lang/Throwable;)",FALSE,"parameter",1,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1839","com.google.common.io.Closer$Suppressor","com.google.common.io.Closer$LoggingSuppressor","suppress(Ljava/io/Closeable;Ljava/lang/Throwable;Ljava/lang/Throwable;)",FALSE,"parameter",2,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1840","com.google.common.io.Closer$Suppressor","com.google.common.io.Closer$Suppressor","suppress(Ljava/io/Closeable;Ljava/lang/Throwable;Ljava/lang/Throwable;)",FALSE,"parameter",0,"NonNull",NA,0,0,1,1,0,0,"NonNull"
"1841","com.google.common.io.Closer$Suppressor","com.google.common.io.Closer$Suppressor","suppress(Ljava/io/Closeable;Ljava/lang/Throwable;Ljava/lang/Throwable;)",FALSE,"parameter",1,"NonNull",NA,0,1,0,1,0,0,"NonNull"
"1842","com.google.common.io.Closer$Suppressor","com.google.common.io.Closer$Suppressor","suppress(Ljava/io/Closeable;Ljava/lang/Throwable;Ljava/lang/Throwable;)",FALSE,"parameter",2,"NonNull",NA,0,1,0,1,0,0,"NonNull"
"1843","com.google.common.io.Files","com.google.common.io.Files","asByteSource(Ljava/io/File;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1844","com.google.common.io.Files","com.google.common.io.Files","asCharSource(Ljava/io/File;Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull","Unknown",0,2,2,4,0,0,"NonNull"
"1845","com.google.common.io.Files","com.google.common.io.Files","asCharSource(Ljava/io/File;Ljava/nio/charset/Charset;)",FALSE,"parameter",1,"NonNull","Unknown",0,0,4,4,0,0,"NonNull"
"1846","com.google.common.io.Files","com.google.common.io.Files","copy(Ljava/io/File;Ljava/io/OutputStream;)",FALSE,"parameter",0,"NonNull","Unknown",0,5,5,10,0,0,"NonNull"
"1847","com.google.common.io.Files","com.google.common.io.Files","copy(Ljava/io/File;Ljava/io/OutputStream;)",FALSE,"parameter",1,"NonNull","Unknown",0,10,0,10,0,0,"NonNull"
"1848","com.google.common.io.Files","com.google.common.io.Files","getFileExtension(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,10,10,0,0,"NonNull"
"1849","com.google.common.io.Files","com.google.common.io.Files","readFile(Ljava/io/InputStream;J)",FALSE,"parameter",0,"NonNull","Unknown",0,1,1,2,0,0,"NonNull"
"1850","com.google.common.io.LineBuffer","com.google.common.io.LineBuffer","add([CII)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1851","com.google.common.io.LineProcessor","com.google.common.io.LineProcessor","processLine(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull",NA,0,1,1,2,0,0,"NonNull"
"1852","com.google.common.io.LineReader","com.google.common.io.LineReader","<init>(Ljava/lang/Readable;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"1853","com.google.common.io.MoreFiles","com.google.common.io.MoreFiles","asCharSource(Ljava/nio/file/Path;Ljava/nio/charset/Charset;[Ljava/nio/file/OpenOption;)",FALSE,"parameter",0,"NonNull","Unknown",0,0,2,2,0,0,"NonNull"
"1854","com.google.common.io.MoreFiles","com.google.common.io.MoreFiles","asCharSource(Ljava/nio/file/Path;Ljava/nio/charset/Charset;[Ljava/nio/file/OpenOption;)",FALSE,"parameter",1,"NonNull","Unknown",0,0,2,2,0,0,"NonNull"
"1855","com.google.common.io.MoreFiles","com.google.common.io.MoreFiles","asCharSource(Ljava/nio/file/Path;Ljava/nio/charset/Charset;[Ljava/nio/file/OpenOption;)",FALSE,"parameter",2,"NonNull","Unknown",0,2,0,2,0,0,"NonNull"
"1856","com.google.common.io.MoreFiles","com.google.common.io.MoreFiles","deleteRecursively(Ljava/nio/file/Path;[Lcom/google/common/io/RecursiveDeleteOption;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1857","com.google.common.io.MoreFiles","com.google.common.io.MoreFiles","deleteRecursively(Ljava/nio/file/Path;[Lcom/google/common/io/RecursiveDeleteOption;)",FALSE,"parameter",1,"NonNull","Unknown",0,2,0,2,0,0,"NonNull"
"1858","com.google.common.io.MoreFiles$PathByteSource$1","com.google.common.io.MoreFiles$PathByteSource$1","<init>(Lcom/google/common/io/MoreFiles$PathByteSource;Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
