"","class","attribute","visibility","name","getter","index","internal","nullness","n"
"130","java.awt.Desktop","method","public","open(Ljava/io/File;)","false",0,"false","UNKNOWN",5
"131","java.awt.Dialog","method","public","setModal(Z)","false",0,"false","NON_NULL",11
"132","java.awt.Dialog","method","public","setResizable(Z)","false",0,"false","NON_NULL",22
"133","java.awt.Dialog","method","public","setTitle(Ljava/lang/String;)","false",0,"false","UNKNOWN",66
"134","java.awt.Dialog","method","public","setUndecorated(Z)","false",0,"false","NON_NULL",55
"135","java.awt.Dialog","method","public","setVisible(Z)","false",0,"false","NON_NULL",99
"136","java.awt.Dimension","method","public","<init>(II)","false",0,"false","NON_NULL",266
"137","java.awt.Dimension","method","public","<init>(II)","false",1,"false","NON_NULL",266
"138","java.awt.EventQueue","method","protected","dispatchEvent(Ljava/awt/AWTEvent;)","false",0,"false","NON_NULL",11
"139","java.awt.EventQueue","method","public","invokeAndWait(Ljava/lang/Runnable;)","false",0,"false","NON_NULL",2
"140","java.awt.EventQueue","method","public","push(Ljava/awt/EventQueue;)","false",0,"false","NON_NULL",11
"141","java.awt.Font","method","public","<init>(Ljava/lang/String;II)","false",0,"false","NON_NULL",24
"142","java.awt.Font","method","public","<init>(Ljava/lang/String;II)","false",0,"false","UNKNOWN",1
"143","java.awt.Font","method","public","<init>(Ljava/lang/String;II)","false",1,"false","NON_NULL",25
"144","java.awt.Font","method","public","<init>(Ljava/lang/String;II)","false",2,"false","NON_NULL",25
"145","java.awt.Font","method","public","deriveFont(F)","false",0,"false","NON_NULL",550
"146","java.awt.Font","method","public","deriveFont(I)","false",0,"false","NON_NULL",957
"147","java.awt.FontMetrics","method","public","stringWidth(Ljava/lang/String;)","false",0,"false","UNKNOWN",13
"148","java.awt.Frame","method","public","setExtendedState(I)","false",0,"false","NON_NULL",14
"149","java.awt.Frame","method","public","setTitle(Ljava/lang/String;)","false",0,"false","UNKNOWN",11
"150","java.awt.Frame","method","public","setUndecorated(Z)","false",0,"false","NON_NULL",19
"151","java.awt.Graphics","method","public","clearRect(IIII)","false",0,"false","NON_NULL",6
"152","java.awt.Graphics","method","public","clearRect(IIII)","false",1,"false","NON_NULL",6
"153","java.awt.Graphics","method","public","clearRect(IIII)","false",2,"false","NON_NULL",6
"154","java.awt.Graphics","method","public","clearRect(IIII)","false",3,"false","NON_NULL",6
"155","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IIIILjava/awt/image/ImageObserver;)","false",0,"false","UNKNOWN",17
"156","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IIIILjava/awt/image/ImageObserver;)","false",1,"false","NON_NULL",17
"157","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IIIILjava/awt/image/ImageObserver;)","false",2,"false","NON_NULL",17
"158","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IIIILjava/awt/image/ImageObserver;)","false",3,"false","NON_NULL",17
"159","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IIIILjava/awt/image/ImageObserver;)","false",4,"false","NON_NULL",17
"160","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IIIILjava/awt/image/ImageObserver;)","false",5,"false","NULL",17
"161","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IILjava/awt/image/ImageObserver;)","false",0,"false","NON_NULL",24
"162","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IILjava/awt/image/ImageObserver;)","false",0,"false","UNKNOWN",59
"163","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IILjava/awt/image/ImageObserver;)","false",1,"false","NON_NULL",83
"164","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IILjava/awt/image/ImageObserver;)","false",2,"false","NON_NULL",83
"165","java.awt.Graphics","method","public","drawImage(Ljava/awt/Image;IILjava/awt/image/ImageObserver;)","false",3,"false","NULL",83
"166","java.awt.Graphics","method","public","drawLine(IIII)","false",0,"false","NON_NULL",44
"167","java.awt.Graphics","method","public","drawLine(IIII)","false",1,"false","NON_NULL",44
"168","java.awt.Graphics","method","public","drawLine(IIII)","false",2,"false","NON_NULL",44
"169","java.awt.Graphics","method","public","drawLine(IIII)","false",3,"false","NON_NULL",44
"170","java.awt.Graphics","method","public","drawRect(IIII)","false",0,"false","NON_NULL",14
"171","java.awt.Graphics","method","public","drawRect(IIII)","false",1,"false","NON_NULL",14
"172","java.awt.Graphics","method","public","drawRect(IIII)","false",2,"false","NON_NULL",14
"173","java.awt.Graphics","method","public","drawRect(IIII)","false",3,"false","NON_NULL",14
"174","java.awt.Graphics","method","public","fillRect(IIII)","false",0,"false","NON_NULL",61
"175","java.awt.Graphics","method","public","fillRect(IIII)","false",1,"false","NON_NULL",61
"176","java.awt.Graphics","method","public","fillRect(IIII)","false",2,"false","NON_NULL",61
"177","java.awt.Graphics","method","public","fillRect(IIII)","false",3,"false","NON_NULL",61
"178","java.awt.Graphics","method","public","getFontMetrics()","false",-1,"false","UNKNOWN",4
"179","java.awt.Graphics","method","public","setColor(Ljava/awt/Color;)","false",0,"false","NON_NULL",22
"180","java.awt.Graphics","method","public","setColor(Ljava/awt/Color;)","false",0,"false","UNKNOWN",56
"181","java.awt.Graphics","method","public","setFont(Ljava/awt/Font;)","false",0,"false","NON_NULL",5
"182","java.awt.Graphics2D","method","public","clip(Ljava/awt/Shape;)","false",0,"false","NON_NULL",11
"183","java.awt.Graphics2D","method","public","drawString(Ljava/lang/String;II)","false",0,"false","UNKNOWN",6
"184","java.awt.Graphics2D","method","public","drawString(Ljava/lang/String;II)","false",1,"false","NON_NULL",6
"185","java.awt.Graphics2D","method","public","drawString(Ljava/lang/String;II)","false",2,"false","NON_NULL",6
"186","java.awt.Graphics2D","method","public","rotate(DDD)","false",0,"false","NON_NULL",2
"187","java.awt.Graphics2D","method","public","rotate(DDD)","false",1,"false","NON_NULL",2
"188","java.awt.Graphics2D","method","public","rotate(DDD)","false",2,"false","NON_NULL",2
"189","java.awt.Graphics2D","method","public","setBackground(Ljava/awt/Color;)","false",0,"false","NON_NULL",3
"190","java.awt.Graphics2D","method","public","setComposite(Ljava/awt/Composite;)","false",0,"false","UNKNOWN",43
"191","java.awt.Graphics2D","method","public","setRenderingHint(Ljava/awt/RenderingHints$Key;Ljava/lang/Object;)","false",0,"false","UNKNOWN",111
"192","java.awt.Graphics2D","method","public","setRenderingHint(Ljava/awt/RenderingHints$Key;Ljava/lang/Object;)","false",1,"false","UNKNOWN",111
"193","java.awt.Graphics2D","method","public","setStroke(Ljava/awt/Stroke;)","false",0,"false","UNKNOWN",11
"194","java.awt.Graphics2D","method","public","translate(II)","false",0,"false","NON_NULL",11
"195","java.awt.Graphics2D","method","public","translate(II)","false",1,"false","NON_NULL",11
"196","java.awt.GraphicsConfiguration","method","public","getDevice()","false",-1,"false","UNKNOWN",11
"197","java.awt.GraphicsDevice","method","public","getDisplayMode()","false",-1,"false","UNKNOWN",2
"198","java.awt.GraphicsDevice","method","public","setFullScreenWindow(Ljava/awt/Window;)","false",0,"false","UNKNOWN",11
"199","java.awt.GraphicsEnvironment","method","public","getDefaultScreenDevice()","false",-1,"false","UNKNOWN",11
"200","java.awt.GraphicsEnvironment","method","public","getLocalGraphicsEnvironment()","false",-1,"false","UNKNOWN",46
"201","java.awt.GraphicsEnvironment","method","public","getMaximumWindowBounds()","false",-1,"false","UNKNOWN",22
"202","java.awt.GraphicsEnvironment","method","public","getScreenDevices()","false",-1,"false","UNKNOWN",13
"203","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",0,"false","NON_NULL",3366
"204","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",1,"false","NON_NULL",3366
"205","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",2,"false","NON_NULL",3366
"206","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",3,"false","NON_NULL",3366
"207","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",4,"false","NON_NULL",3366
"208","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",5,"false","NON_NULL",3366
"209","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",6,"false","NON_NULL",3366
"210","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",7,"false","NON_NULL",3366
"211","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",8,"false","NON_NULL",3366
"212","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",9,"false","NON_NULL",3366
"213","java.awt.GridBagConstraints","method","public","<init>(IIIIDDIILjava/awt/Insets;II)","false",10,"false","NON_NULL",3366
"214","java.awt.GridLayout","method","public","<init>(II)","false",0,"false","NON_NULL",352
"215","java.awt.GridLayout","method","public","<init>(II)","false",1,"false","NON_NULL",352
"216","java.awt.GridLayout","method","public","<init>(IIII)","false",0,"false","NON_NULL",44
"217","java.awt.GridLayout","method","public","<init>(IIII)","false",1,"false","NON_NULL",44
"218","java.awt.GridLayout","method","public","<init>(IIII)","false",2,"false","NON_NULL",44
"219","java.awt.GridLayout","method","public","<init>(IIII)","false",3,"false","NON_NULL",44
"220","java.awt.Image","method","public","getHeight(Ljava/awt/image/ImageObserver;)","false",0,"false","NULL",6
"221","java.awt.Image","method","public","getScaledInstance(III)","false",-1,"false","UNKNOWN",2
"222","java.awt.Image","method","public","getScaledInstance(III)","false",0,"false","NON_NULL",7
"223","java.awt.Image","method","public","getScaledInstance(III)","false",1,"false","NON_NULL",7
"224","java.awt.Image","method","public","getScaledInstance(III)","false",2,"false","NON_NULL",7
"225","java.awt.Image","method","public","getWidth(Ljava/awt/image/ImageObserver;)","false",0,"false","NULL",6
"226","java.awt.Insets","method","public","<init>(IIII)","false",0,"false","NON_NULL",3531
"227","java.awt.Insets","method","public","<init>(IIII)","false",1,"false","NON_NULL",3531
"228","java.awt.Insets","method","public","<init>(IIII)","false",2,"false","NON_NULL",3531
"229","java.awt.Insets","method","public","<init>(IIII)","false",3,"false","NON_NULL",3531
"230","java.awt.Point","method","public","<init>(II)","false",0,"false","NON_NULL",6
"231","java.awt.Point","method","public","<init>(II)","false",1,"false","NON_NULL",6
"232","java.awt.Point","method","public","<init>(Ljava/awt/Point;)","false",0,"false","UNKNOWN",33
"233","java.awt.Point","method","public","getLocation()","false",-1,"false","UNKNOWN",44
"234","java.awt.Point","method","public","translate(II)","false",0,"false","NON_NULL",33
"235","java.awt.Point","method","public","translate(II)","false",1,"false","NON_NULL",33
"236","java.awt.Rectangle","method","public","<init>(IIII)","false",0,"false","NON_NULL",22
"237","java.awt.Rectangle","method","public","<init>(IIII)","false",1,"false","NON_NULL",22
"238","java.awt.Rectangle","method","public","<init>(IIII)","false",2,"false","NON_NULL",22
"239","java.awt.Rectangle","method","public","<init>(IIII)","false",3,"false","NON_NULL",22
"240","java.awt.Rectangle","method","public","<init>(Ljava/awt/Dimension;)","false",0,"false","UNKNOWN",11
"241","java.awt.Rectangle","method","public","<init>(Ljava/awt/Point;Ljava/awt/Dimension;)","false",0,"false","UNKNOWN",11
"242","java.awt.Rectangle","method","public","<init>(Ljava/awt/Point;Ljava/awt/Dimension;)","false",1,"false","UNKNOWN",11
"243","java.awt.Rectangle","method","public","<init>(Ljava/awt/Rectangle;)","false",0,"false","UNKNOWN",22
"244","java.awt.Rectangle","method","public","contains(II)","false",0,"false","NON_NULL",11
"245","java.awt.Rectangle","method","public","contains(II)","false",1,"false","NON_NULL",11
"246","java.awt.Rectangle","method","public","contains(Ljava/awt/Point;)","false",0,"false","UNKNOWN",22
"247","java.awt.Rectangle","method","public","setLocation(Ljava/awt/Point;)","false",0,"false","UNKNOWN",11
"248","java.awt.Rectangle","method","public","union(Ljava/awt/Rectangle;)","false",0,"false","UNKNOWN",11
"249","java.awt.RenderingHints","method","public","<init>(Ljava/util/Map;)","false",0,"false","NON_NULL",7
"250","java.awt.Robot","method","public","createScreenCapture(Ljava/awt/Rectangle;)","false",0,"false","NON_NULL",11
"251","java.awt.Toolkit","method","public","getDefaultToolkit()","false",-1,"false","UNKNOWN",64
"252","java.awt.Toolkit","method","public","getScreenSize()","false",-1,"false","UNKNOWN",6
"253","java.awt.Toolkit","method","public","getSystemClipboard()","false",-1,"false","UNKNOWN",28
"254","java.awt.Toolkit","method","public","getSystemEventQueue()","false",-1,"false","UNKNOWN",11
"255","java.awt.Window","method","public","addWindowFocusListener(Ljava/awt/event/WindowFocusListener;)","false",0,"false","NON_NULL",11
"256","java.awt.Window","method","public","addWindowListener(Ljava/awt/event/WindowListener;)","false",0,"false","NON_NULL",55
"257","java.awt.Window","method","public","addWindowListener(Ljava/awt/event/WindowListener;)","false",0,"false","UNKNOWN",33
"258","java.awt.Window","method","public","getOwner()","false",-1,"false","UNKNOWN",22
"259","java.awt.Window","method","public","setAlwaysOnTop(Z)","false",0,"false","NON_NULL",63
"260","java.awt.Window","method","public","setBounds(Ljava/awt/Rectangle;)","false",0,"false","UNKNOWN",11
"261","java.awt.Window","method","public","setIconImage(Ljava/awt/Image;)","false",0,"false","UNKNOWN",22
"262","java.awt.Window","method","public","setLocation(II)","false",0,"false","NON_NULL",16
"263","java.awt.Window","method","public","setLocation(II)","false",1,"false","NON_NULL",16
"264","java.awt.Window","method","public","setLocation(Ljava/awt/Point;)","false",0,"false","NON_NULL",33
"265","java.awt.Window","method","public","setLocationRelativeTo(Ljava/awt/Component;)","false",0,"false","NON_NULL",11
"266","java.awt.Window","method","public","setLocationRelativeTo(Ljava/awt/Component;)","false",0,"false","NULL",2
"267","java.awt.Window","method","public","setLocationRelativeTo(Ljava/awt/Component;)","false",0,"false","UNKNOWN",11
"268","java.awt.Window","method","public","setSize(II)","false",0,"false","NON_NULL",54
"269","java.awt.Window","method","public","setSize(II)","false",1,"false","NON_NULL",54
"270","java.awt.Window","method","public","setSize(Ljava/awt/Dimension;)","false",0,"false","UNKNOWN",11
"271","java.awt.Window","method","public","setVisible(Z)","false",0,"false","NON_NULL",40
"272","java.awt.color.ColorSpace","method","public","getInstance(I)","false",0,"false","NON_NULL",3
"273","java.awt.datatransfer.Clipboard","method","public","getContents(Ljava/lang/Object;)","false",-1,"false","NON_NULL",3
"274","java.awt.datatransfer.Clipboard","method","public","getContents(Ljava/lang/Object;)","false",0,"false","NULL",3
