class,attribute,visibility,name,index,primitive,nullness
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)V,4,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)V,5,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)Lorg/apache/commons/io/input/Tailer;,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)Lorg/apache/commons/io/input/Tailer;,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)Lorg/apache/commons/io/input/Tailer;,2,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)Lorg/apache/commons/io/input/Tailer;,3,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)Lorg/apache/commons/io/input/Tailer;,4,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZZI)Lorg/apache/commons/io/input/Tailer;,5,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;)V,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;)V,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;J)V,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;J)V,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;J)V,2,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)V,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)V,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)V,2,false,NON_NULL
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)V,3,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)V,4,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)V,5,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Ljava/nio/charset/Charset;Lorg/apache/commons/io/input/TailerListener;JZZI)V,6,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)Lorg/apache/commons/io/input/Tailer;,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)Lorg/apache/commons/io/input/Tailer;,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)Lorg/apache/commons/io/input/Tailer;,2,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)Lorg/apache/commons/io/input/Tailer;,3,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;J)Lorg/apache/commons/io/input/Tailer;,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;J)Lorg/apache/commons/io/input/Tailer;,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,create(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;J)Lorg/apache/commons/io/input/Tailer;,2,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)V,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)V,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)V,2,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZ)V,3,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZI)V,0,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZI)V,1,false,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZI)V,2,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZI)V,3,true,UNKNOWN
org.apache.commons.io.input.Tailer,method,public,<init>(Ljava/io/File;Lorg/apache/commons/io/input/TailerListener;JZI)V,4,true,UNKNOWN
org.apache.commons.io.filefilter.SizeFileFilter,method,public,accept(Ljava/io/File;)Z,0,false,NON_NULL
org.apache.commons.io.filefilter.SizeFileFilter,method,public,<init>(J)V,0,true,UNKNOWN
org.apache.commons.io.filefilter.SizeFileFilter,method,public,<init>(JZ)V,0,true,UNKNOWN
org.apache.commons.io.filefilter.SizeFileFilter,method,public,<init>(JZ)V,1,true,UNKNOWN
org.apache.commons.io.output.ChunkedWriter,method,public,<init>(Ljava/io/Writer;I)V,0,false,UNKNOWN
org.apache.commons.io.output.ChunkedWriter,method,public,<init>(Ljava/io/Writer;I)V,1,true,UNKNOWN
org.apache.commons.io.output.ChunkedWriter,method,public,write([CII)V,0,false,UNKNOWN
org.apache.commons.io.output.ChunkedWriter,method,public,write([CII)V,1,true,UNKNOWN
org.apache.commons.io.output.ChunkedWriter,method,public,write([CII)V,2,true,UNKNOWN
org.apache.commons.io.output.ChunkedWriter,method,public,<init>(Ljava/io/Writer;)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;)V,1,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,getXmlProlog(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,0,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,private,getXmlProlog(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,1,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/net/URLConnection;Ljava/lang/String;)V,0,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/net/URLConnection;Ljava/lang/String;)V,1,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,getContentTypeMime(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,private,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,1,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,private,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,2,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,3,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,private,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,4,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,doLenientDetection(Ljava/lang/String;Lorg/apache/commons/io/input/XmlStreamReaderException;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,private,doLenientDetection(Ljava/lang/String;Lorg/apache/commons/io/input/XmlStreamReaderException;)Ljava/lang/String;,1,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,private,getContentTypeEncoding(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,1,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,2,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,3,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,doRawStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Z)Ljava/lang/String;,0,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,private,doRawStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Z)Ljava/lang/String;,1,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,private,doRawStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Z)Ljava/lang/String;,2,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,read([CII)I,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,read([CII)I,1,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,read([CII)I,2,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,0,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,private,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,1,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,private,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,2,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,3,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/net/URL;)V,0,false,NON_NULL
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;Z)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;Z)V,1,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Ljava/lang/String;Z)V,2,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,isTextXml(Ljava/lang/String;)Z,0,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/File;)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,private,calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,1,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,private,calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,2,false,NULLABLE
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Z)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;Z)V,1,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;ZLjava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;ZLjava/lang/String;)V,1,true,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,public,<init>(Ljava/io/InputStream;ZLjava/lang/String;)V,2,false,UNKNOWN
org.apache.commons.io.input.XmlStreamReader,method,private,isAppXml(Ljava/lang/String;)Z,0,false,NULLABLE
org.apache.commons.io.comparator.ReverseComparator,method,public,<init>(Ljava/util/Comparator;)V,0,false,UNKNOWN
org.apache.commons.io.comparator.ReverseComparator,method,public,compare(Ljava/lang/Object;Ljava/lang/Object;)I,0,false,UNKNOWN
org.apache.commons.io.comparator.ReverseComparator,method,public,compare(Ljava/lang/Object;Ljava/lang/Object;)I,1,false,UNKNOWN
org.apache.commons.io.comparator.ReverseComparator,method,public,compare(Ljava/io/File;Ljava/io/File;)I,0,false,UNKNOWN
org.apache.commons.io.comparator.ReverseComparator,method,public,compare(Ljava/io/File;Ljava/io/File;)I,1,false,UNKNOWN
org.apache.commons.io.output.AppendableOutputStream,method,public,write(I)V,0,true,UNKNOWN
org.apache.commons.io.output.AppendableOutputStream,method,public,<init>(Ljava/lang/Appendable;)V,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,getPath(Ljava/lang/String;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equalsNormalizedOnSystem(Ljava/lang/String;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equalsNormalizedOnSystem(Ljava/lang/String;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,private,doGetFullPath(Ljava/lang/String;Z)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,private,doGetFullPath(Ljava/lang/String;Z)Ljava/lang/String;,1,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,private,failIfNullBytePresent(Ljava/lang/String;)V,0,false,NON_NULL
org.apache.commons.io.FilenameUtils,method,public,indexOfLastSeparator(Ljava/lang/String;)I,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,getPathNoEndSeparator(Ljava/lang/String;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,getName(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,private,doNormalize(Ljava/lang/String;CZ)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,private,doNormalize(Ljava/lang/String;CZ)Ljava/lang/String;,1,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,private,doNormalize(Ljava/lang/String;CZ)Ljava/lang/String;,2,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,directoryContains(Ljava/lang/String;Ljava/lang/String;)Z,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,directoryContains(Ljava/lang/String;Ljava/lang/String;)Z,1,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,isExtension(Ljava/lang/String;Ljava/util/Collection;)Z,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,isExtension(Ljava/lang/String;Ljava/util/Collection;)Z,1,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,equalsOnSystem(Ljava/lang/String;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equalsOnSystem(Ljava/lang/String;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,separatorsToSystem(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,separatorsToUnix(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;Z)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;Z)Ljava/lang/String;,1,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,private,isSeparator(C)Z,0,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,wildcardMatch(Ljava/lang/String;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,wildcardMatch(Ljava/lang/String;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,private,doGetPath(Ljava/lang/String;I)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,private,doGetPath(Ljava/lang/String;I)Ljava/lang/String;,1,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,concat(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,concat(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,1,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,wildcardMatchOnSystem(Ljava/lang/String;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,wildcardMatchOnSystem(Ljava/lang/String;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,removeExtension(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,isExtension(Ljava/lang/String;Ljava/lang/String;)Z,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,isExtension(Ljava/lang/String;Ljava/lang/String;)Z,1,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,indexOfExtension(Ljava/lang/String;)I,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,isExtension(Ljava/lang/String;[Ljava/lang/String;)Z,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,isExtension(Ljava/lang/String;[Ljava/lang/String;)Z,1,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,private,splitOnTokens(Ljava/lang/String;)[Ljava/lang/String;,0,false,NON_NULL
org.apache.commons.io.FilenameUtils,method,public,getFullPathNoEndSeparator(Ljava/lang/String;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equals(Ljava/lang/String;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equals(Ljava/lang/String;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,getFullPath(Ljava/lang/String;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,wildcardMatch(Ljava/lang/String;Ljava/lang/String;Lorg/apache/commons/io/IOCase;)Z,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,wildcardMatch(Ljava/lang/String;Ljava/lang/String;Lorg/apache/commons/io/IOCase;)Z,1,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,wildcardMatch(Ljava/lang/String;Ljava/lang/String;Lorg/apache/commons/io/IOCase;)Z,2,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,normalizeNoEndSeparator(Ljava/lang/String;Z)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,normalizeNoEndSeparator(Ljava/lang/String;Z)Ljava/lang/String;,1,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equals(Ljava/lang/String;Ljava/lang/String;ZLorg/apache/commons/io/IOCase;)Z,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,equals(Ljava/lang/String;Ljava/lang/String;ZLorg/apache/commons/io/IOCase;)Z,1,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,equals(Ljava/lang/String;Ljava/lang/String;ZLorg/apache/commons/io/IOCase;)Z,2,true,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equals(Ljava/lang/String;Ljava/lang/String;ZLorg/apache/commons/io/IOCase;)Z,3,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,getExtension(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,getPrefix(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,getBaseName(Ljava/lang/String;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,normalizeNoEndSeparator(Ljava/lang/String;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equalsNormalized(Ljava/lang/String;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,equalsNormalized(Ljava/lang/String;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,separatorsToWindows(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FilenameUtils,method,public,getPrefixLength(Ljava/lang/String;)I,0,false,NULLABLE
org.apache.commons.io.output.CountingOutputStream,method,public,<init>(Ljava/io/OutputStream;)V,0,false,UNKNOWN
org.apache.commons.io.output.CountingOutputStream,method,protected,beforeWrite(I)V,0,true,UNKNOWN
org.apache.commons.io.filefilter.NotFileFilter,method,public,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.NotFileFilter,method,public,accept(Ljava/io/File;)Z,0,false,UNKNOWN
org.apache.commons.io.filefilter.NotFileFilter,method,public,accept(Ljava/io/File;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.filefilter.NotFileFilter,method,public,accept(Ljava/io/File;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,reject([Ljava/lang/Class;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,NON_NULL
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,accept(Ljava/util/regex/Pattern;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,UNKNOWN
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,accept(Lorg/apache/commons/io/serialization/ClassNameMatcher;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,UNKNOWN
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,reject([Ljava/lang/String;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,NON_NULL
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,protected,invalidClassNameFound(Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,private,validateClassName(Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,accept([Ljava/lang/String;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,NON_NULL
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,reject(Lorg/apache/commons/io/serialization/ClassNameMatcher;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,UNKNOWN
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,accept([Ljava/lang/Class;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,NON_NULL
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,reject(Ljava/util/regex/Pattern;)Lorg/apache/commons/io/serialization/ValidatingObjectInputStream;,0,false,UNKNOWN
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,protected,resolveClass(Ljava/io/ObjectStreamClass;)Ljava/lang/Class;,0,false,NON_NULL
org.apache.commons.io.serialization.ValidatingObjectInputStream,method,public,<init>(Ljava/io/InputStream;)V,0,false,UNKNOWN
org.apache.commons.io.input.CharSequenceReader,method,public,<init>(Ljava/lang/CharSequence;)V,0,false,UNKNOWN
org.apache.commons.io.input.CharSequenceReader,method,public,read([CII)I,0,false,NON_NULL
org.apache.commons.io.input.CharSequenceReader,method,public,read([CII)I,1,true,UNKNOWN
org.apache.commons.io.input.CharSequenceReader,method,public,read([CII)I,2,true,UNKNOWN
org.apache.commons.io.input.CharSequenceReader,method,public,mark(I)V,0,true,UNKNOWN
org.apache.commons.io.input.CharSequenceReader,method,public,skip(J)J,0,true,UNKNOWN
org.apache.commons.io.comparator.LastModifiedFileComparator,method,public,sort(Ljava/util/List;)Ljava/util/List;,0,false,UNKNOWN
org.apache.commons.io.comparator.LastModifiedFileComparator,method,public,compare(Ljava/io/File;Ljava/io/File;)I,0,false,NON_NULL
org.apache.commons.io.comparator.LastModifiedFileComparator,method,public,compare(Ljava/io/File;Ljava/io/File;)I,1,false,NON_NULL
org.apache.commons.io.comparator.LastModifiedFileComparator,method,public,compare(Ljava/lang/Object;Ljava/lang/Object;)I,0,false,UNKNOWN
org.apache.commons.io.comparator.LastModifiedFileComparator,method,public,compare(Ljava/lang/Object;Ljava/lang/Object;)I,1,false,UNKNOWN
org.apache.commons.io.comparator.LastModifiedFileComparator,method,public,sort([Ljava/io/File;)[Ljava/io/File;,0,false,UNKNOWN
org.apache.commons.io.FileCleaningTracker$Tracker,method,private,<init>(Ljava/lang/String;Lorg/apache/commons/io/FileDeleteStrategy;Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,0,false,UNKNOWN
org.apache.commons.io.FileCleaningTracker$Tracker,method,private,<init>(Ljava/lang/String;Lorg/apache/commons/io/FileDeleteStrategy;Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,1,false,UNKNOWN
org.apache.commons.io.FileCleaningTracker$Tracker,method,private,<init>(Ljava/lang/String;Lorg/apache/commons/io/FileDeleteStrategy;Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,2,false,UNKNOWN
org.apache.commons.io.FileCleaningTracker$Tracker,method,private,<init>(Ljava/lang/String;Lorg/apache/commons/io/FileDeleteStrategy;Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,3,false,UNKNOWN
org.apache.commons.io.output.ProxyOutputStream,method,public,write(I)V,0,true,UNKNOWN
org.apache.commons.io.output.ProxyOutputStream,method,public,write([BII)V,0,false,UNKNOWN
org.apache.commons.io.output.ProxyOutputStream,method,public,write([BII)V,1,true,UNKNOWN
