"","rootClass","abstract","class","attribute","name","use","index","primitive","jar","jar.public","jar.original","nullness.jaif","jaif","jaif.known","jaif.integrity.disagree","definition","definition.known","nullness.definition","compatible"
"3524","java.util.Spliterator","false","com.google.common.collect.Streams$3","method","tryAdvance(Ljava/util/function/Consumer;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3525","com.google.common.collect.TopKSelector","false","com.google.common.collect.TopKSelector","method","least(ILjava/util/Comparator;)","return",-1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3526","com.google.common.collect.TopKSelector","false","com.google.common.collect.TopKSelector","method","greatest(ILjava/util/Comparator;)","return",-1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3527","com.google.common.collect.TopKSelector","false","com.google.common.collect.TopKSelector","method","<init>(Ljava/util/Comparator;I)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3528","com.google.common.collect.TopKSelector","false","com.google.common.collect.TopKSelector","method","combine(Lcom/google/common/collect/TopKSelector;)","return",-1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3529","com.google.common.collect.TopKSelector","false","com.google.common.collect.TopKSelector","method","combine(Lcom/google/common/collect/TopKSelector;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3530","com.google.common.collect.TopKSelector","false","com.google.common.collect.TopKSelector","method","offerAll(Ljava/lang/Iterable;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3531","com.google.common.collect.TopKSelector","false","com.google.common.collect.TopKSelector","method","offerAll(Ljava/util/Iterator;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3532","java.util.Map","false","com.google.common.collect.HashBiMap$Inverse","method","keySet()","return",-1,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3533","com.google.common.collect.Maps$IteratorBasedAbstractMap","false","com.google.common.collect.HashBiMap$Inverse","method","entryIterator()","return",-1,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3534","java.util.Map","false","com.google.common.collect.HashBiMap$Inverse","method","forEach(Ljava/util/function/BiConsumer;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3535","java.util.Map","false","com.google.common.collect.HashBiMap$Inverse","method","replaceAll(Ljava/util/function/BiFunction;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3536","com.google.common.collect.HashBiMap$Inverse","false","com.google.common.collect.HashBiMap$Inverse","method","writeReplace()","return",-1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3537","com.google.common.hash.MacHashFunction","false","com.google.common.hash.MacHashFunction","method","<init>(Ljava/lang/String;Ljava/security/Key;Ljava/lang/String;)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3538","com.google.common.hash.MacHashFunction","false","com.google.common.hash.MacHashFunction","method","<init>(Ljava/lang/String;Ljava/security/Key;Ljava/lang/String;)","parameter",2,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3539","com.google.common.hash.MacHashFunction","false","com.google.common.hash.MacHashFunction","method","supportsClone(Ljavax/crypto/Mac;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3540","com.google.common.hash.MacHashFunction","false","com.google.common.hash.MacHashFunction","method","getMac(Ljava/lang/String;Ljava/security/Key;)","return",-1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3541","com.google.common.hash.HashFunction","false","com.google.common.hash.MacHashFunction","method","newHasher()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3542","com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound","false","com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound","method","subMap(Lcom/google/common/collect/Range;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3543","java.util.Map","false","com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound","method","get(Ljava/lang/Object;)","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"3544","com.google.common.collect.ArrayTable","false","com.google.common.collect.ArrayTable","method","create(Ljava/lang/Iterable;Ljava/lang/Iterable;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3545","com.google.common.collect.ArrayTable","false","com.google.common.collect.ArrayTable","method","create(Lcom/google/common/collect/Table;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3546","com.google.common.collect.ArrayTable","false","com.google.common.collect.ArrayTable","method","<init>(Lcom/google/common/collect/Table;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3547","com.google.common.collect.ArrayTable","false","com.google.common.collect.ArrayTable","method","<init>(Lcom/google/common/collect/ArrayTable;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3548","com.google.common.collect.AbstractTable","false","com.google.common.collect.ArrayTable","method","cellIterator()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3549","com.google.common.collect.ArrayTable","false","com.google.common.collect.ArrayTable","method","getCell(I)","return",-1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3550","com.google.common.collect.AbstractTable","false","com.google.common.collect.ArrayTable","method","valuesIterator()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3551","java.util.NavigableMap","false","com.google.common.collect.AbstractNavigableMap","method","navigableKeySet()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3552","java.util.NavigableMap","false","com.google.common.collect.AbstractNavigableMap","method","descendingMap()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3553","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","indexIn(Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3554","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","indexIn(Ljava/lang/CharSequence;I)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3555","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","lastIndexIn(Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3556","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","matchesAllOf(Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3557","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","matchesNoneOf(Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3558","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","removeFrom(Ljava/lang/CharSequence;)","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3559","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","removeFrom(Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3560","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","replaceFrom(Ljava/lang/CharSequence;C)","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3561","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","replaceFrom(Ljava/lang/CharSequence;C)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3562","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","replaceFrom(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3563","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","replaceFrom(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)","parameter",1,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3564","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","collapseFrom(Ljava/lang/CharSequence;C)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3565","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","trimFrom(Ljava/lang/CharSequence;)","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3566","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","trimFrom(Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3567","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","countIn(Ljava/lang/CharSequence;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3568","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","and(Lcom/google/common/base/CharMatcher;)","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3569","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","and(Lcom/google/common/base/CharMatcher;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3570","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","or(Lcom/google/common/base/CharMatcher;)","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3571","com.google.common.base.CharMatcher","false","com.google.common.base.CharMatcher$Any","method","or(Lcom/google/common/base/CharMatcher;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3572","java.util.Queue","false","com.google.common.cache.LocalCache$AccessQueue","method","poll()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"3573","java.util.Collection","false","com.google.common.cache.LocalCache$AccessQueue","method","remove(Ljava/lang/Object;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3574","java.util.Collection","false","com.google.common.cache.LocalCache$AccessQueue","method","contains(Ljava/lang/Object;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3575","java.lang.Iterable","false","com.google.common.cache.LocalCache$AccessQueue","method","iterator()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3576","com.google.common.base.Enums","false","com.google.common.base.Enums","method","getField(Ljava/lang/Enum;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3577","com.google.common.base.Enums","false","com.google.common.base.Enums","method","getIfPresent(Ljava/lang/Class;Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3578","com.google.common.base.Enums","false","com.google.common.base.Enums","method","getIfPresent(Ljava/lang/Class;Ljava/lang/String;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3579","com.google.common.base.Enums","false","com.google.common.base.Enums","method","populateCache(Ljava/lang/Class;)","return",-1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3580","com.google.common.base.Enums","false","com.google.common.base.Enums","method","stringConverter(Ljava/lang/Class;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3581","com.google.common.math.Quantiles$ScaleAndIndex","false","com.google.common.math.Quantiles$ScaleAndIndex","method","compute([D)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3582","com.google.common.math.Quantiles$ScaleAndIndex","false","com.google.common.math.Quantiles$ScaleAndIndex","method","computeInPlace([D)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3583","com.google.common.collect.Multimaps$CustomSortedSetMultimap","false","com.google.common.collect.Multimaps$CustomSortedSetMultimap","method","<init>(Ljava/util/Map;Lcom/google/common/base/Supplier;)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3584","com.google.common.collect.Multimaps$CustomSortedSetMultimap","false","com.google.common.collect.Multimaps$CustomSortedSetMultimap","method","writeObject(Ljava/io/ObjectOutputStream;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3585","com.google.common.collect.Multimaps$CustomSortedSetMultimap","false","com.google.common.collect.Multimaps$CustomSortedSetMultimap","method","readObject(Ljava/io/ObjectInputStream;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3586","com.google.common.math.LinearTransformation","false","com.google.common.math.LinearTransformation","method","mapping(DD)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3587","com.google.common.math.LinearTransformation","false","com.google.common.math.LinearTransformation","method","vertical(D)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3588","com.google.common.math.LinearTransformation","false","com.google.common.math.LinearTransformation","method","horizontal(D)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3589","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","contains([FF)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3590","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","indexOf([FF)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3591","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","indexOf([FFII)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3592","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","indexOf([F[F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3593","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","indexOf([F[F)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3594","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","lastIndexOf([FF)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3595","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","lastIndexOf([FFII)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3596","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","min([F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3597","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","max([F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3598","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","concat([[F)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3599","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","concat([[F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3600","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","ensureCapacity([FII)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3601","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","join(Ljava/lang/String;[F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3602","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","join(Ljava/lang/String;[F)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3603","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","sortDescending([F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3604","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","sortDescending([FII)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3605","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","reverse([F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3606","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","reverse([FII)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3607","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","toArray(Ljava/util/Collection;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3608","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","asList([F)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3609","com.google.common.primitives.Floats","false","com.google.common.primitives.Floats","method","tryParse(Ljava/lang/String;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"3610","com.google.common.net.PercentEscaper","false","com.google.common.net.PercentEscaper","method","<init>(Ljava/lang/String;Z)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3611","com.google.common.net.PercentEscaper","false","com.google.common.net.PercentEscaper","method","createSafeOctets(Ljava/lang/String;)","return",-1,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3612","com.google.common.net.PercentEscaper","false","com.google.common.net.PercentEscaper","method","createSafeOctets(Ljava/lang/String;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3613","com.google.common.escape.UnicodeEscaper","false","com.google.common.net.PercentEscaper","method","nextEscapeIndex(Ljava/lang/CharSequence;II)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3614","com.google.common.escape.Escaper","false","com.google.common.net.PercentEscaper","method","escape(Ljava/lang/String;)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3615","com.google.common.escape.UnicodeEscaper","false","com.google.common.net.PercentEscaper","method","escape(I)","return",-1,"false","jar","jar.public",NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"3616","com.google.common.collect.TransformedIterator","false","com.google.common.collect.TransformedIterator","method","<init>(Ljava/util/Iterator;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3617","com.google.common.primitives.Floats$FloatArrayAsList","false","com.google.common.primitives.Floats$FloatArrayAsList","method","<init>([F)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3618","com.google.common.primitives.Floats$FloatArrayAsList","false","com.google.common.primitives.Floats$FloatArrayAsList","method","set(ILjava/lang/Float;)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3619","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","murmur3_32(I)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3620","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","murmur3_128(I)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3621","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","sipHash24(JJ)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3622","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacMd5(Ljava/security/Key;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3623","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacMd5([B)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3624","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacSha1(Ljava/security/Key;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3625","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacSha1([B)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3626","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacSha256(Ljava/security/Key;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3627","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacSha256([B)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3628","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacSha512(Ljava/security/Key;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3629","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacSha512([B)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3630","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","hmacToString(Ljava/lang/String;Ljava/security/Key;)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3631","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","consistentHash(Lcom/google/common/hash/HashCode;I)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3632","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","combineOrdered(Ljava/lang/Iterable;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3633","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","combineUnordered(Ljava/lang/Iterable;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3634","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","concatenating(Lcom/google/common/hash/HashFunction;Lcom/google/common/hash/HashFunction;[Lcom/google/common/hash/HashFunction;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3635","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","concatenating(Ljava/lang/Iterable;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3636","com.google.common.hash.Hashing","false","com.google.common.hash.Hashing","method","concatenating(Ljava/lang/Iterable;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3637","com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys","false","com.google.common.collect.MultimapBuilder$3","method","createMap()","return",-1,"false","jar",NA,NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3638","com.google.common.escape.CharEscaperBuilder$CharArrayDecorator","false","com.google.common.escape.CharEscaperBuilder$CharArrayDecorator","method","<init>([[C)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3639","com.google.common.escape.Escaper","false","com.google.common.escape.CharEscaperBuilder$CharArrayDecorator","method","escape(Ljava/lang/String;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3640","com.google.common.reflect.TypeVisitor","false","com.google.common.reflect.TypeResolver$1","method","visitWildcardType(Ljava/lang/reflect/WildcardType;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3641","com.google.common.reflect.TypeVisitor","false","com.google.common.reflect.TypeResolver$1","method","visitParameterizedType(Ljava/lang/reflect/ParameterizedType;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3642","com.google.common.reflect.TypeVisitor","false","com.google.common.reflect.TypeResolver$1","method","visitGenericArrayType(Ljava/lang/reflect/GenericArrayType;)","parameter",0,"false","jar",NA,NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"3643","com.google.common.util.concurrent.ThreadFactoryBuilder","false","com.google.common.util.concurrent.ThreadFactoryBuilder","method","setNameFormat(Ljava/lang/String;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
